run_id,scene_id,terrain_class,vehicle_id,method,model_tag,friction_mu,start_i,start_j,start_k,goal_i,goal_j,goal_k,goal_radius_cells,found,fail_reason,path_length_m,risk_max,risk_avg,expanded_nodes,planning_time_ms,num_states,num_actions
bumps_scene_001__mountain_large__proposed_ml_risk_constrained_astar__main,bumps_scene_001,bumps,mountain_large,proposed_ml_risk_constrained_astar,main,0.5463687777519226,10,60,0,110,60,0,2,1,,10.067504687287952,0.16413138806819916,0.12143935768780766,330,384.8870120000356,26,25
bumps_scene_002__mountain_large__proposed_ml_risk_constrained_astar__main,bumps_scene_002,bumps,mountain_large,proposed_ml_risk_constrained_astar,main,0.5224663019180298,10,60,0,110,60,0,2,1,,10.061567360111649,0.2210957109928131,0.11770633254828514,130,475.94707699954597,26,25
bumps_scene_003__standard_offroad__proposed_ml_risk_constrained_astar__main,bumps_scene_003,bumps,standard_offroad,proposed_ml_risk_constrained_astar,main,0.48253780603408813,10,60,0,110,60,0,2,1,,10.069903589159795,0.26055896282196045,0.15167074475865627,177,520.6764369995653,26,25
bumps_scene_003__urban_small__proposed_ml_risk_constrained_astar__main,bumps_scene_003,bumps,urban_small,proposed_ml_risk_constrained_astar,main,0.48253780603408813,10,60,0,110,60,0,2,1,,10.069903589159795,0.3907417356967926,0.2396491580164758,164,561.3326829998186,26,25
pits_scene_003__standard_offroad__proposed_ml_risk_constrained_astar__main,pits_scene_003,pits,standard_offroad,proposed_ml_risk_constrained_astar,main,0.43905091285705566,10,60,0,110,60,0,2,1,,10.097475326473841,0.28311556577682495,0.1692453154241668,621,819.3292369996925,26,25
bumps_scene_003__mountain_large__proposed_ml_risk_constrained_astar__main,bumps_scene_003,bumps,mountain_large,proposed_ml_risk_constrained_astar,main,0.48253780603408813,10,60,0,110,60,0,2,1,,10.069903589159795,0.22748929262161255,0.12581184286478744,178,582.7456809993237,26,25
pits_scene_003__urban_small__proposed_ml_risk_constrained_astar__main,pits_scene_003,pits,urban_small,proposed_ml_risk_constrained_astar,main,0.43905091285705566,10,60,0,110,60,0,2,1,,10.097475326473841,0.37811535596847534,0.23900018676389617,631,1052.8197080002428,26,25
pits_scene_003__mountain_large__proposed_ml_risk_constrained_astar__main,pits_scene_003,pits,mountain_large,proposed_ml_risk_constrained_astar,main,0.43905091285705566,10,60,0,110,60,0,2,1,,10.097475326473841,0.24158737063407898,0.14501754898406322,595,1046.8821860004027,26,25
lateral_pits_scene_002__standard_offroad__proposed_ml_risk_constrained_astar__main,lateral_pits_scene_002,lateral_pits,standard_offroad,proposed_ml_risk_constrained_astar,main,0.5114595890045166,10,60,0,110,60,0,2,1,,10.21826736174457,0.38509753346443176,0.26986336670237987,776,705.1654309998412,26,25
lateral_pits_scene_002__mountain_large__proposed_ml_risk_constrained_astar__main,lateral_pits_scene_002,lateral_pits,mountain_large,proposed_ml_risk_constrained_astar,main,0.5114595890045166,10,60,0,110,60,0,2,1,,10.204973969107714,0.39057400822639465,0.22996519286071893,1136,971.2184449999768,26,25
lateral_pits_scene_001__standard_offroad__proposed_ml_risk_constrained_astar__main,lateral_pits_scene_001,lateral_pits,standard_offroad,proposed_ml_risk_constrained_astar,main,0.5661582946777344,10,60,0,110,60,0,2,1,,10.278282965016988,0.4360814392566681,0.275623127678292,2118,1307.7335609996226,26,25
lateral_pits_scene_001__mountain_large__proposed_ml_risk_constrained_astar__main,lateral_pits_scene_001,lateral_pits,mountain_large,proposed_ml_risk_constrained_astar,main,0.5661582946777344,10,60,0,110,60,0,2,1,,10.254886959324754,0.40779632329940796,0.25946563257781524,2344,1456.9161010003882,26,25
